date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:50:00	7028/7028	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Nov%202023%2003:33:09%20GMT	https://www.lerepdesawisata.com/img/pegawai_folder/Pegawai_1699846389.jpg	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/img/pegawai_folder/Pegawai_1699846389.jpg	(from https://www.lerepdesawisata.com/)
23:50:00	7894/7894	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Nov%202023%2003:33:39%20GMT	https://www.lerepdesawisata.com/img/pegawai_folder/Pegawai_1699846419.jpg	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/img/pegawai_folder/Pegawai_1699846419.jpg	(from https://www.lerepdesawisata.com/)
23:50:00	9465/9465	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Nov%202023%2003:34:30%20GMT	https://www.lerepdesawisata.com/img/pegawai_folder/Pegawai_1699846470.jpg	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/img/pegawai_folder/Pegawai_1699846470.jpg	(from https://www.lerepdesawisata.com/)
23:50:00	7711/7711	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Nov%202023%2003:35:52%20GMT	https://www.lerepdesawisata.com/img/pegawai_folder/Pegawai_1699846552.jpg	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/img/pegawai_folder/Pegawai_1699846552.jpg	(from https://www.lerepdesawisata.com/)
23:50:01	44342/44342	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2012%20Nov%202023%2008:45:05%20GMT	https://www.lerepdesawisata.com/frontend/js/owl.carousel.min.js	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/frontend/js/owl.carousel.min.js	(from https://www.lerepdesawisata.com/)
23:50:01	2244/2244	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Nov%202023%2008:44:58%20GMT	https://www.lerepdesawisata.com/img/sosial_folder/Sosial1699715781.png	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/img/sosial_folder/Sosial1699715781.png	(from https://www.lerepdesawisata.com/)
23:50:01	6646/6646	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Nov%202023%2008:44:58%20GMT	https://www.lerepdesawisata.com/img/sosial_folder/Sosial_1699716015.png	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/img/sosial_folder/Sosial_1699716015.png	(from https://www.lerepdesawisata.com/)
23:50:02	2969/2969	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Nov%202023%2008:44:58%20GMT	https://www.lerepdesawisata.com/img/sosial_folder/Sosial_1699719249.png	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/img/sosial_folder/Sosial_1699719249.png	(from https://www.lerepdesawisata.com/)
23:50:02	2533/2533	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Nov%202023%2008:44:58%20GMT	https://www.lerepdesawisata.com/img/sosial_folder/Sosial_1699716040.png	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/img/sosial_folder/Sosial_1699716040.png	(from https://www.lerepdesawisata.com/)
23:50:02	11440/11440	---M-Z	200	added ('OK')	text/javascript	etag:%22-375139978%22	http://s10.histats.com/js15_as.js	C:/My%20Web%20Sites/Kembanggede/s10.histats.com/js15_as.js	(from https://www.lerepdesawisata.com/)
23:50:03	43/43	---M--	200	added ('OK')	image/gif	date:Sat,%2007%20Dec%202024%2016:50:02%20GMT	http://sstatic1.histats.com/0.gif?4487602&101	C:/My%20Web%20Sites/Kembanggede/sstatic1.histats.com/0dcfb.gif	(from https://www.lerepdesawisata.com/)
23:50:03	85486/85486	---MC-	200	added ('OK')	text/javascript	date:Sat,%2007%20Dec%202024%2016:50:02%20GMT	https://translate.google.com/translate_a/element.js?cb=googleTranslateElementInit2	C:/My%20Web%20Sites/Kembanggede/translate.google.com/translate_a/element7876.js	(from https://www.lerepdesawisata.com/)
23:50:04	5409/5409	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2012%20Nov%202023%2008:45:13%20GMT	https://www.lerepdesawisata.com/frontend/vendor/purecounter/purecounter_vanilla.js	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/frontend/vendor/purecounter/purecounter_vanilla.js	(from https://www.lerepdesawisata.com/)
23:50:04	80420/80420	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2012%20Nov%202023%2008:45:22%20GMT	https://www.lerepdesawisata.com/frontend/vendor/bootstrap/js/bootstrap.bundle.min.js	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/frontend/vendor/bootstrap/js/bootstrap.bundle.min.js	(from https://www.lerepdesawisata.com/)
23:50:04	55880/55880	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2012%20Nov%202023%2008:45:24%20GMT	https://www.lerepdesawisata.com/frontend/vendor/glightbox/js/glightbox.min.js	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/frontend/vendor/glightbox/js/glightbox.min.js	(from https://www.lerepdesawisata.com/)
23:50:04	35445/35445	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2012%20Nov%202023%2008:45:07%20GMT	https://www.lerepdesawisata.com/frontend/vendor/isotope-layout/isotope.pkgd.min.js	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/frontend/vendor/isotope-layout/isotope.pkgd.min.js	(from https://www.lerepdesawisata.com/)
23:50:05	143707/143707	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2012%20Nov%202023%2008:45:06%20GMT	https://www.lerepdesawisata.com/frontend/vendor/swiper/swiper-bundle.min.js	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/frontend/vendor/swiper/swiper-bundle.min.js	(from https://www.lerepdesawisata.com/)
23:50:05	21112/21112	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2012%20Nov%202023%2008:45:08%20GMT	https://www.lerepdesawisata.com/frontend/vendor/waypoints/noframework.waypoints.js	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/frontend/vendor/waypoints/noframework.waypoints.js	(from https://www.lerepdesawisata.com/)
23:50:05	14690/14690	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2012%20Nov%202023%2008:45:14%20GMT	https://www.lerepdesawisata.com/frontend/vendor/aos/aos.js	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/frontend/vendor/aos/aos.js	(from https://www.lerepdesawisata.com/)
23:50:06	6157/6157	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2012%20Nov%202023%2008:45:05%20GMT	https://www.lerepdesawisata.com/frontend/js/main.js	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/frontend/js/main.js	(from https://www.lerepdesawisata.com/)
23:50:06	121296/121296	---M--	200	added ('OK')	font/woff2	date:Sun,%2012%20Nov%202023%2008:45:25%20GMT	https://www.lerepdesawisata.com/frontend/vendor/bootstrap-icons/fonts/bootstrap-icons.woff2?24e3eb84d0bcaf83d77f904c78ac1f47	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/frontend/vendor/bootstrap-icons/fonts/bootstrap-iconsbf04.woff2	(from https://www.lerepdesawisata.com/frontend/vendor/bootstrap-icons/bootstrap-icons.css)
23:50:07	164352/164352	---M--	200	added ('OK')	font/woff	date:Sun,%2012%20Nov%202023%2008:45:25%20GMT	https://www.lerepdesawisata.com/frontend/vendor/bootstrap-icons/fonts/bootstrap-icons.woff?24e3eb84d0bcaf83d77f904c78ac1f47	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/frontend/vendor/bootstrap-icons/fonts/bootstrap-iconsbf04.woff	(from https://www.lerepdesawisata.com/frontend/vendor/bootstrap-icons/bootstrap-icons.css)
23:50:07	405670/405670	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2012%20Nov%202023%2008:45:27%20GMT	https://www.lerepdesawisata.com/frontend/vendor/boxicons/fonts/boxicons.eot	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/frontend/vendor/boxicons/fonts/boxicons.eot	(from https://www.lerepdesawisata.com/frontend/vendor/boxicons/css/boxicons.min.css)
23:50:07	115680/115680	---M--	200	added ('OK')	font/woff2	date:Sun,%2012%20Nov%202023%2008:45:27%20GMT	https://www.lerepdesawisata.com/frontend/vendor/boxicons/fonts/boxicons.woff2	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/frontend/vendor/boxicons/fonts/boxicons.woff2	(from https://www.lerepdesawisata.com/frontend/vendor/boxicons/css/boxicons.min.css)
23:50:07	321020/321020	---M--	200	added ('OK')	font/woff	date:Sun,%2012%20Nov%202023%2008:45:26%20GMT	https://www.lerepdesawisata.com/frontend/vendor/boxicons/fonts/boxicons.woff	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/frontend/vendor/boxicons/fonts/boxicons.woff	(from https://www.lerepdesawisata.com/frontend/vendor/boxicons/css/boxicons.min.css)
23:50:07	320944/320944	---M-Z	200	added ('OK')	font/ttf	date:Sun,%2012%20Nov%202023%2008:45:26%20GMT	https://www.lerepdesawisata.com/frontend/vendor/boxicons/fonts/boxicons.ttf	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/frontend/vendor/boxicons/fonts/boxicons.ttf	(from https://www.lerepdesawisata.com/frontend/vendor/boxicons/css/boxicons.min.css)
23:50:08	1242122/1242122	---MCZ	200	added ('OK')	image/svg+xml	date:Sun,%2012%20Nov%202023%2008:45:29%20GMT	https://www.lerepdesawisata.com/frontend/vendor/boxicons/fonts/boxicons.svg?	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/frontend/vendor/boxicons/fonts/boxiconsd41d.svg	(from https://www.lerepdesawisata.com/frontend/vendor/boxicons/css/boxicons.min.css)
23:50:08	403228/403228	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2012%20Nov%202023%2008:45:11%20GMT	https://www.lerepdesawisata.com/frontend/vendor/remixicon/remixicon.eot?t=1590207869815	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/frontend/vendor/remixicon/remixicondf6d.eot	(from https://www.lerepdesawisata.com/frontend/vendor/remixicon/remixicon.css)
23:50:08	125268/125268	---M--	200	added ('OK')	font/woff2	date:Sun,%2012%20Nov%202023%2008:45:09%20GMT	https://www.lerepdesawisata.com/frontend/vendor/remixicon/remixicon.woff2?t=1590207869815	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/frontend/vendor/remixicon/remixicondf6d.woff2	(from https://www.lerepdesawisata.com/frontend/vendor/remixicon/remixicon.css)
23:50:08	172876/172876	---M--	200	added ('OK')	font/woff	date:Sun,%2012%20Nov%202023%2008:45:13%20GMT	https://www.lerepdesawisata.com/frontend/vendor/remixicon/remixicon.woff?t=1590207869815	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/frontend/vendor/remixicon/remixicondf6d.woff	(from https://www.lerepdesawisata.com/frontend/vendor/remixicon/remixicon.css)
23:50:09	403056/403056	---M-Z	200	added ('OK')	font/ttf	date:Sun,%2012%20Nov%202023%2008:45:12%20GMT	https://www.lerepdesawisata.com/frontend/vendor/remixicon/remixicon.ttf?t=1590207869815	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/frontend/vendor/remixicon/remixicondf6d.ttf	(from https://www.lerepdesawisata.com/frontend/vendor/remixicon/remixicon.css)
23:50:09	1195522/1195522	---MCZ	200	added ('OK')	image/svg+xml	date:Sun,%2012%20Nov%202023%2008:45:10%20GMT	https://www.lerepdesawisata.com/frontend/vendor/remixicon/remixicon.svg?t=1590207869815	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/frontend/vendor/remixicon/remixicondf6d.svg	(from https://www.lerepdesawisata.com/frontend/vendor/remixicon/remixicon.css)
23:50:09	4210/4210	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2007%20Dec%202024%2016:50:07%20GMT	https://www.lerepdesawisata.com/frontend/img/about.jpg	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/frontend/img/about.jpg	(from https://www.lerepdesawisata.com/frontend/css/style.css)
23:50:10	162008/162008	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Nov%202023%2008:45:03%20GMT	https://www.lerepdesawisata.com/frontend/bg.jpg	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/frontend/bg.jpg	(from https://www.lerepdesawisata.com/frontend/css/style.css)
23:50:10	696/696	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Nov%202023%2009:14:50%20GMT	https://www.lerepdesawisata.com/backend/assets/plugins/custom/leaflet/images/layers.png	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/backend/assets/plugins/custom/leaflet/images/layers.png	(from https://www.lerepdesawisata.com/backend/assets/plugins/custom/leaflet/leaflet.css)
23:50:10	1259/1259	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Nov%202023%2009:14:50%20GMT	https://www.lerepdesawisata.com/backend/assets/plugins/custom/leaflet/images/layers-2x.png	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/backend/assets/plugins/custom/leaflet/images/layers-2x.png	(from https://www.lerepdesawisata.com/backend/assets/plugins/custom/leaflet/leaflet.css)
23:50:10	1466/1466	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Nov%202023%2009:03:23%20GMT	https://www.lerepdesawisata.com/backend/assets/plugins/custom/leaflet/images/marker-icon.png	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/backend/assets/plugins/custom/leaflet/images/marker-icon.png	(from https://www.lerepdesawisata.com/backend/assets/plugins/custom/leaflet/leaflet.css)
23:50:11	18961/18961	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Nov%202023%2014:10:30%20GMT	https://www.lerepdesawisata.com/frontend/css/menu1.png	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/frontend/css/menu1.png	(from https://www.lerepdesawisata.com/frontend/css/stylex.css)
23:50:11	20202/20202	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Nov%202023%2014:10:30%20GMT	https://www.lerepdesawisata.com/frontend/css/menu2.png	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/frontend/css/menu2.png	(from https://www.lerepdesawisata.com/frontend/css/stylex.css)
23:50:11	18504/18504	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Nov%202023%2014:10:30%20GMT	https://www.lerepdesawisata.com/frontend/css/menu3.png	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/frontend/css/menu3.png	(from https://www.lerepdesawisata.com/frontend/css/stylex.css)
23:50:11	18542/18542	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Nov%202023%2014:10:30%20GMT	https://www.lerepdesawisata.com/frontend/css/menu4.png	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/frontend/css/menu4.png	(from https://www.lerepdesawisata.com/frontend/css/stylex.css)
23:50:12	113905/113905	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Nov%202023%2008:44:56%20GMT	https://www.lerepdesawisata.com/img/content_folder/Tentang_1699541971.jpg	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/img/content_folder/Tentang_1699541971.jpg	(from https://www.lerepdesawisata.com/tentang-kami/profil-desa)
23:50:13	221241/221241	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Nov%202023%2008:51:20%20GMT	https://lerepdesawisata.com/img/content_folder/FotoContent_1699865479.jpg	C:/My%20Web%20Sites/Kembanggede/lerepdesawisata.com/img/content_folder/FotoContent_1699865479.jpg	(from https://www.lerepdesawisata.com/tentang-kami/peta-lerep)
23:50:14	71169/71169	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Nov%202023%2004:52:29%20GMT	https://lerepdesawisata.com/img/kelembagaan_folder/Fotokelembagaan_1700110347.jpg	C:/My%20Web%20Sites/Kembanggede/lerepdesawisata.com/img/kelembagaan_folder/Fotokelembagaan_1700110347.jpg	(from https://www.lerepdesawisata.com/kelembagaan/pkk)
23:50:14	51621/51621	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Nov%202023%2003:18:34%20GMT	https://lerepdesawisata.com/img/kelembagaan_folder/Fotokelembagaan_1700018313.jpg	C:/My%20Web%20Sites/Kembanggede/lerepdesawisata.com/img/kelembagaan_folder/Fotokelembagaan_1700018313.jpg	(from https://www.lerepdesawisata.com/kelembagaan/karang-taruna)
23:50:14	74912/74912	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Nov%202023%2003:22:04%20GMT	https://lerepdesawisata.com/img/kelembagaan_folder/Fotokelembagaan_1700018524.jpg	C:/My%20Web%20Sites/Kembanggede/lerepdesawisata.com/img/kelembagaan_folder/Fotokelembagaan_1700018524.jpg	(from https://www.lerepdesawisata.com/kelembagaan/pokdarwis)
23:50:15	68862/68862	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Nov%202023%2003:22:43%20GMT	https://lerepdesawisata.com/img/kelembagaan_folder/Fotokelembagaan_1700018563.jpg	C:/My%20Web%20Sites/Kembanggede/lerepdesawisata.com/img/kelembagaan_folder/Fotokelembagaan_1700018563.jpg	(from https://www.lerepdesawisata.com/kelembagaan/proklim)
23:50:15	43226/43226	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Nov%202023%2004:23:02%20GMT	https://lerepdesawisata.com/img/kelembagaan_folder/Fotokelembagaan_1700108582.jpg	C:/My%20Web%20Sites/Kembanggede/lerepdesawisata.com/img/kelembagaan_folder/Fotokelembagaan_1700108582.jpg	(from https://www.lerepdesawisata.com/kelembagaan/bumdes)
23:50:15	58902/58902	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Jan%202024%2018:26:24%20GMT	https://lerepdesawisata.com/img/perencanaan_folder/Fotoperencanaan_1704651978.jpg	C:/My%20Web%20Sites/Kembanggede/lerepdesawisata.com/img/perencanaan_folder/Fotoperencanaan_1704651978.jpg	(from https://www.lerepdesawisata.com/perencanaan/apbdes)
23:50:15	70292/70292	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Nov%202023%2010:27:07%20GMT	https://lerepdesawisata.com/img/perencanaan_folder/Fotoperencanaan_1700130427.jpg	C:/My%20Web%20Sites/Kembanggede/lerepdesawisata.com/img/perencanaan_folder/Fotoperencanaan_1700130427.jpg	(from https://www.lerepdesawisata.com/perencanaan/apbdes)
23:50:16	216515/216515	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Nov%202023%2010:32:09%20GMT	https://lerepdesawisata.com/img/perencanaan_folder/Fotoperencanaan_1700130728.jpg	C:/My%20Web%20Sites/Kembanggede/lerepdesawisata.com/img/perencanaan_folder/Fotoperencanaan_1700130728.jpg	(from https://www.lerepdesawisata.com/perencanaan/apbdes)
23:50:17	28051/28051	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Dec%202024%2016:50:14%20GMT	https://www.lerepdesawisata.com/berita/lerep-expo-diapresiasi-tim-pengggerak-pkk-kabupaten-semarang	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/berita/lerep-expo-diapresiasi-tim-pengggerak-pkk-kabupaten-semarang.html	(from https://www.lerepdesawisata.com/berita)
23:50:17	48738/48738	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Sep%202024%2019:35:36%20GMT	https://www.lerepdesawisata.com/img/artikel_folder/thumbs/Artikel_lerep-expo-diapresiasi-tim-pengggerak-pkk-kabupaten-semarang_1726601736.jpg	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/img/artikel_folder/thumbs/Artikel_lerep-expo-diapresiasi-tim-pengggerak-pkk-kabupaten-semarang_1726601736.jpg	(from https://www.lerepdesawisata.com/berita)
23:50:17	29759/29759	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Dec%202024%2016:50:15%20GMT	https://www.lerepdesawisata.com/berita/desa-lerep-juara-1-lomba-bangga-kencana-2024-tingkat-kabupaten-semarang	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/berita/desa-lerep-juara-1-lomba-bangga-kencana-2024-tingkat-kabupaten-semarang.html	(from https://www.lerepdesawisata.com/berita)
23:50:18	25666/25666	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Sep%202024%2019:33:26%20GMT	https://www.lerepdesawisata.com/img/artikel_folder/thumbs/Artikel_desa-lerep-juara-1-lomba-bangga-kencana-2024-tingkat-kabupaten-semarang_1726601606.jpg	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/img/artikel_folder/thumbs/Artikel_desa-lerep-juara-1-lomba-bangga-kencana-2024-tingkat-kabupaten-semarang_1726601606.jpg	(from https://www.lerepdesawisata.com/berita)
23:50:18	37128/37128	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Dec%202024%2016:50:15%20GMT	https://www.lerepdesawisata.com/berita/index/5	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/berita/index/5.html	(from https://www.lerepdesawisata.com/berita)
23:50:18	37063/37063	---M-Z	200	added ('OK')	text/html	date:Sat,%2007%20Dec%202024%2016:50:16%20GMT	https://www.lerepdesawisata.com/berita/index/10	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/berita/index/10.html	(from https://www.lerepdesawisata.com/berita)
23:50:18	37226/37226	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Dec%202024%2016:50:16%20GMT	https://www.lerepdesawisata.com/berita/index/15	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/berita/index/15.html	(from https://www.lerepdesawisata.com/berita)
23:50:19	37273/37273	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Dec%202024%2016:50:16%20GMT	https://www.lerepdesawisata.com/berita/index/20	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/berita/index/20.html	(from https://www.lerepdesawisata.com/berita)
23:50:19	37744/37744	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Dec%202024%2016:50:16%20GMT	https://www.lerepdesawisata.com/berita/index/25	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/berita/index/25.html	(from https://www.lerepdesawisata.com/berita)
23:50:19	27636/27636	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Dec%202024%2016:50:16%20GMT	https://www.lerepdesawisata.com/berita/index/80	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/berita/index/80.html	(from https://www.lerepdesawisata.com/berita)
23:50:21	31346/31346	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Dec%202024%2016:50:18%20GMT	https://www.lerepdesawisata.com/berita/lerep-berhasil-menerima-penghargaan-dari-sandiaga-uno	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/berita/lerep-berhasil-menerima-penghargaan-dari-sandiaga-uno.html	(from https://www.lerepdesawisata.com/berita)
23:50:23	25389/25389	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Dec%202024%2016:50:18%20GMT	https://www.lerepdesawisata.com/berita/keindahan-alam-raya	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/berita/keindahan-alam-raya.html	(from https://www.lerepdesawisata.com/berita)
23:50:23	16886/16886	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Nov%202023%2013:47:14%20GMT	http://lerepdesawisata.com/assets/source/Full/drumbleg.jpeg	C:/My%20Web%20Sites/Kembanggede/lerepdesawisata.com/assets/source/Full/drumbleg.jpg	(from https://www.lerepdesawisata.com/berita)
23:50:24	25631/25631	---M-Z	200	added ('OK')	text/html	date:Sat,%2007%20Dec%202024%2016:50:21%20GMT	https://www.lerepdesawisata.com/berita/kebudayan-sebagai-sarana-promosi	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/berita/kebudayan-sebagai-sarana-promosi.html	(from https://www.lerepdesawisata.com/berita)
23:50:26	25862/25862	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Dec%202024%2016:50:21%20GMT	https://www.lerepdesawisata.com/berita/kunjungan-studi-banding-kepala-desa-perangkat-desa-dan-tp-pkk-desa-se-kecamatan-tulung-kab-klaten-ke-desa-wisata-lerep	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/berita/kunjungan-studi-banding-kepala-desa-perangkat-desa-dan-tp-pkk-desa-se-kecamatan-tulung-kab-klaten-ke-desa-wisata-lerep.html	(from https://www.lerepdesawisata.com/berita)
23:50:28	20249/20249	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Dec%202024%2016:50:23%20GMT	https://www.lerepdesawisata.com/galeri/kategori/Umum	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/galeri/kategori/Umum.html	(from https://www.lerepdesawisata.com/galeri)
23:50:30	20249/20249	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Dec%202024%2016:50:26%20GMT	https://www.lerepdesawisata.com/galeri/kategori/Pembangunan	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/galeri/kategori/Pembangunan.html	(from https://www.lerepdesawisata.com/galeri)
23:50:30	4210/4210	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2007%20Dec%202024%2016:50:28%20GMT	https://www.lerepdesawisata.com/kampung/dfgdfg	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/kampung/dfgdfg	(from https://www.lerepdesawisata.com/Kampung)
23:50:33	87432/87432	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Nov%202023%2013:47:14%20GMT	http://lerepdesawisata.com/assets/source/Full/IMG-20170526-WA0015.jpg	C:/My%20Web%20Sites/Kembanggede/lerepdesawisata.com/assets/source/Full/IMG-20170526-WA0015.jpg	(from https://www.lerepdesawisata.com/berita)
23:50:33	16978/16978	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jul%202024%2014:07:09%20GMT	https://www.lerepdesawisata.com/img/kampung/thumbs/KB_dfgdfg_1721398029.jpg	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/img/kampung/thumbs/KB_dfgdfg_1721398029.jpg	(from https://www.lerepdesawisata.com/Kampung)
23:50:39	139357/139357	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Nov%202023%2013:47:14%20GMT	http://lerepdesawisata.com/assets/source/Full/IMG-20170526-WA0017.jpg	C:/My%20Web%20Sites/Kembanggede/lerepdesawisata.com/assets/source/Full/IMG-20170526-WA0017.jpg	(from https://www.lerepdesawisata.com/berita)
23:50:42	1207/1207	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2007%20Dec%202024%2016:50:30%20GMT	https://www.lerepdesawisata.com/Kampung/dfgdfg	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/Kampung/dfgdfg.9d.delayed	(from https://www.lerepdesawisata.com/Kampung)
23:50:43	870/870	---MC-	200	added ('OK')	text/javascript	date:Sat,%2007%20Dec%202024%2016:50:41%20GMT	https://www.google.com/recaptcha/api.js?hl=id	C:/My%20Web%20Sites/Kembanggede/www.google.com/recaptcha/api0cf2.js	(from https://www.lerepdesawisata.com/kontak-kami)
23:50:43	4210/4210	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2007%20Dec%202024%2016:50:40%20GMT	https://www.lerepdesawisata.com/frontend/css/owl.video.play.png	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/frontend/css/owl.video.play.9f.delayed	(from https://www.lerepdesawisata.com/frontend/css/owl.carousel.min.css)
